CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,NumTechTickets,NumAdminTickets,SubscriptionTimeGroup
CUST101491,Female,No,Yes,Yes,72,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer,102.18,3338.31,No,8,2,<6 Years
CUST101492,Male,No,No,No,3,No,No,No,Yes,Yes,Yes,No,No,No,One year,No,Credit card,115.37,286.64,No,6,4,<1 Year
CUST101493,Male,Yes,No,Yes,72,Yes,No,No,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card,26.52,154.19,No,10,2,<6 Years
CUST101494,Female,No,No,Yes,16,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,37.16,7748.91,No,3,0,<2 Years
CUST101495,Female,No,Yes,No,71,No,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer,118.91,7042.55,Yes,6,1,<6 Years
CUST101496,Male,No,Yes,No,50,No,Yes,No,No,Yes,No,Yes,Yes,No,Two year,No,Electronic check,97.47,1762.47,No,4,5,<5 Years
CUST101497,Male,Yes,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card,45.48,2040.97,No,5,0,<4 Years
CUST101498,Male,Yes,No,Yes,45,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Electronic check,21.15,2544.58,No,8,5,<4 Years
CUST101499,Female,Yes,No,No,68,No,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,37.15,6180.73,No,10,3,<6 Years
CUST101500,Male,Yes,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,71.25,446.48,Yes,9,0,<3 Years
CUST101501,Male,No,No,No,37,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Bank transfer,73.69,7731.57,Yes,5,2,<4 Years
CUST101502,Male,Yes,No,Yes,37,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card,111.49,5080.1,Yes,4,5,<4 Years
CUST101503,Male,No,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Electronic check,84.67,6049.57,No,9,1,<4 Years
CUST101504,Female,No,Yes,Yes,51,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,88.18,3528.78,No,6,5,<5 Years
CUST101505,Female,Yes,Yes,No,52,No,Yes,No,No,Yes,No,No,No,Yes,Two year,No,Mailed check,118.45,7738.84,No,7,3,<5 Years
CUST101506,Female,Yes,Yes,Yes,21,No,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Credit card,69.56,4947.41,No,1,0,<2 Years
CUST101507,Male,No,Yes,No,22,No,Yes,No,Yes,Yes,Yes,No,No,No,One year,No,Mailed check,49.44,2218.5,No,6,4,<2 Years
CUST101508,Male,No,No,Yes,48,Yes,No,No,No,No,No,No,Yes,No,One year,No,Mailed check,50.71,2265.02,Yes,0,0,<5 Years
CUST101509,Female,No,No,Yes,20,No,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Mailed check,52.88,6671.44,Yes,8,1,<2 Years
CUST101510,Female,No,No,Yes,16,No,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,70.24,5620.33,No,9,2,<2 Years
CUST101511,Female,No,No,Yes,64,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,52.61,537.18,Yes,0,3,<6 Years
CUST101512,Female,Yes,Yes,No,64,No,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card,113.57,7635.86,Yes,6,4,<6 Years
CUST101513,Male,Yes,No,No,7,No,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,No,Bank transfer,29.2,1912.39,No,4,5,<1 Year
CUST101514,Male,Yes,Yes,No,41,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,20.21,2045.66,Yes,7,2,<4 Years
CUST101515,Female,No,Yes,No,53,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,95.28,1592.74,No,2,1,<5 Years
CUST101516,Female,Yes,No,Yes,49,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,Yes,Mailed check,96.71,5324.83,No,4,2,<5 Years
CUST101517,Female,No,Yes,No,2,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Electronic check,45.77,6942.77,No,10,4,<1 Year
CUST101518,Female,No,Yes,No,31,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,44.84,2245.22,Yes,2,3,<3 Years
CUST101519,Male,No,No,Yes,53,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer,100.68,4456.56,No,2,1,<5 Years
CUST101520,Male,Yes,Yes,No,14,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,115.74,7190.29,No,1,5,<2 Years
CUST101521,Male,Yes,Yes,No,54,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Mailed check,106.31,1451.71,No,3,0,<5 Years
CUST101522,Male,No,Yes,No,18,No,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,20.1,4273.24,Yes,1,3,<2 Years
CUST101523,Female,No,No,No,40,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,119.19,2661.8,No,5,3,<4 Years
CUST101524,Female,Yes,No,No,70,Yes,No,No,No,No,Yes,No,Yes,Yes,Two year,No,Credit card,36.74,3567.98,No,5,0,<6 Years
CUST101525,Male,No,No,No,55,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer,74.87,4007.76,No,0,3,<5 Years
CUST101526,Female,Yes,No,No,4,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,112.91,2968.35,Yes,9,3,<1 Year
CUST101527,Female,No,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card,119.69,2696.18,No,0,2,<5 Years
CUST101528,Female,Yes,No,Yes,2,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,107.73,6606.86,No,2,0,<1 Year
CUST101529,Male,Yes,No,No,38,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Credit card,65.92,4348.88,Yes,3,5,<4 Years
CUST101530,Female,No,No,Yes,58,Yes,No,DSL,No,No,Yes,No,No,No,Two year,No,Electronic check,48.26,5631.62,No,0,2,<5 Years
CUST101531,Female,No,No,No,20,No,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Bank transfer,72.72,3339.78,Yes,7,4,<2 Years
CUST101532,Male,No,Yes,Yes,54,Yes,No,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,58.77,5564.47,Yes,5,1,<5 Years
CUST101533,Male,No,No,No,52,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,81.6,4410.38,No,0,0,<5 Years
CUST101534,Male,No,No,Yes,3,Yes,No,No,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,25.0,3168.35,Yes,4,2,<1 Year
CUST101535,Male,No,No,Yes,17,No,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,25.43,7454.29,No,9,3,<2 Years
CUST101536,Female,No,No,No,26,No,Yes,No,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,60.62,6579.32,Yes,1,4,<3 Years
CUST101537,Male,No,No,Yes,46,No,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,110.15,6654.74,No,6,0,<4 Years
CUST101538,Female,No,No,Yes,9,No,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,71.95,3528.98,No,8,5,<1 Year
CUST101539,Male,Yes,No,Yes,47,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,39.47,3079.24,Yes,4,2,<4 Years
CUST101540,Female,No,No,No,65,Yes,No,No,No,Yes,Yes,No,Yes,No,Two year,No,Credit card,65.44,5848.26,No,2,5,<6 Years
CUST101541,Female,No,No,No,47,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,42.95,2918.44,Yes,6,1,<4 Years
CUST101542,Male,Yes,Yes,No,4,No,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card,106.72,2124.41,Yes,0,3,<1 Year
CUST101543,Female,No,No,No,10,No,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,109.54,3658.25,Yes,4,0,<1 Year
CUST101544,Female,Yes,Yes,Yes,48,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,115.77,4907.74,No,0,3,<5 Years
CUST101545,Male,Yes,No,Yes,26,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,39.47,2775.7,No,8,2,<3 Years
CUST101546,Male,Yes,No,No,1,Yes,Yes,No,Yes,Yes,No,Yes,No,No,One year,No,Credit card,44.46,3564.93,No,10,2,<1 Year
CUST101547,Female,Yes,Yes,No,9,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card,36.93,3067.81,No,9,4,<1 Year
CUST101548,Male,Yes,No,No,57,No,Yes,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer,82.37,2373.93,Yes,9,0,<5 Years
CUST101549,Male,Yes,No,Yes,30,Yes,Yes,No,No,Yes,No,Yes,Yes,No,One year,No,Credit card,23.32,2963.16,Yes,10,0,<3 Years
CUST101550,Male,Yes,Yes,No,12,No,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,82.23,6157.68,No,7,1,<2 Years
CUST101551,Male,No,Yes,Yes,55,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer,47.84,4020.11,No,5,4,<5 Years
CUST101552,Male,No,Yes,No,64,No,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,66.65,772.27,Yes,3,4,<6 Years
CUST101553,Female,Yes,No,No,13,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,39.62,2862.55,Yes,3,0,<2 Years
CUST101554,Male,No,No,Yes,41,No,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,63.67,2043.79,No,6,0,<4 Years
CUST101555,Female,No,No,No,55,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer,28.66,5917.25,No,5,3,<5 Years
CUST101556,Female,Yes,Yes,No,7,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,115.45,7767.87,Yes,9,4,<1 Year
CUST101557,Female,No,No,Yes,45,Yes,No,No,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,51.43,5099.34,Yes,8,2,<4 Years
CUST101558,Male,Yes,No,Yes,68,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Credit card,89.4,3292.0,No,9,2,<6 Years
CUST101559,Male,No,No,Yes,57,No,No,DSL,Yes,No,No,No,No,Yes,Two year,No,Bank transfer,32.78,2104.83,No,6,3,<5 Years
CUST101560,Male,No,No,No,8,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,79.04,3462.95,Yes,4,3,<1 Year
CUST101561,Female,No,Yes,No,48,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,53.0,6335.35,Yes,3,4,<5 Years
CUST101562,Female,No,Yes,Yes,17,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,86.42,2717.79,No,2,2,<2 Years
CUST101563,Female,No,No,No,23,No,No,DSL,Yes,No,No,Yes,Yes,No,One year,No,Credit card,75.26,7486.68,No,2,5,<2 Years
CUST101564,Female,Yes,No,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Bank transfer,41.8,5476.25,Yes,4,4,<3 Years
CUST101565,Female,Yes,Yes,Yes,39,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card,118.38,3801.97,No,9,3,<4 Years
CUST101566,Male,Yes,Yes,Yes,10,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,37.92,1195.83,Yes,0,0,<1 Year
CUST101567,Male,No,Yes,No,27,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,48.31,7893.39,Yes,1,2,<3 Years
CUST101568,Female,Yes,Yes,Yes,32,Yes,Yes,No,Yes,Yes,No,No,No,No,One year,No,Electronic check,99.26,6857.41,Yes,7,3,<3 Years
CUST101569,Male,Yes,No,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card,94.06,5706.71,No,9,5,<4 Years
CUST101570,Female,No,No,Yes,40,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,87.75,1130.43,Yes,3,3,<4 Years
CUST101571,Female,Yes,No,Yes,57,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer,93.72,3207.75,Yes,6,4,<5 Years
CUST101572,Female,Yes,Yes,Yes,34,No,Yes,No,Yes,Yes,Yes,No,No,No,Two year,No,Bank transfer,90.65,7153.35,No,3,0,<3 Years
CUST101573,Male,No,No,Yes,8,No,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,54.05,7436.33,No,5,5,<1 Year
CUST101574,Male,Yes,No,No,49,No,Yes,DSL,No,Yes,No,Yes,No,Yes,Two year,No,Credit card,43.98,112.12,No,4,2,<5 Years
CUST101575,Male,Yes,Yes,Yes,34,No,Yes,No,Yes,No,Yes,Yes,No,No,One year,Yes,Bank transfer,114.07,6315.87,No,7,3,<3 Years
CUST101576,Female,Yes,No,No,47,No,Yes,No,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer,56.77,6737.01,No,0,5,<4 Years
CUST101577,Male,No,No,Yes,28,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,63.16,118.75,Yes,4,4,<3 Years
CUST101578,Male,Yes,Yes,Yes,13,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer,45.87,4667.14,Yes,0,5,<2 Years
CUST101579,Male,Yes,Yes,Yes,41,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer,58.03,927.26,No,8,0,<4 Years
CUST101580,Female,No,Yes,Yes,60,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Two year,Yes,Electronic check,94.15,6024.99,Yes,0,1,<6 Years
CUST101581,Male,Yes,No,Yes,7,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card,56.61,3855.18,No,6,1,<1 Year
CUST101582,Male,No,No,Yes,41,No,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card,97.48,5104.88,No,3,1,<4 Years
CUST101583,Female,Yes,No,Yes,59,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Electronic check,28.51,3327.86,Yes,9,0,<5 Years
CUST101584,Male,No,No,Yes,16,No,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,24.5,5042.72,No,2,2,<2 Years
CUST101585,Female,Yes,No,Yes,11,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,89.55,2464.0,No,10,1,<1 Year
CUST101586,Female,No,Yes,Yes,68,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,22.83,4426.01,Yes,8,0,<6 Years
CUST101587,Male,No,No,Yes,69,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Credit card,41.39,1875.98,No,2,3,<6 Years
CUST101588,Female,Yes,Yes,Yes,51,No,No,DSL,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,92.48,1203.51,No,3,4,<5 Years
CUST101589,Male,No,Yes,Yes,56,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Bank transfer,58.45,5907.47,No,8,2,<5 Years
CUST101590,Female,Yes,No,Yes,39,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer,43.02,5467.64,Yes,2,5,<4 Years
CUST101591,Male,Yes,No,Yes,52,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,42.03,4133.12,No,6,4,<5 Years
CUST101592,Female,Yes,Yes,Yes,28,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,112.74,2918.45,No,6,1,<3 Years
CUST101593,Male,No,Yes,Yes,55,No,Yes,No,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,109.23,1378.79,No,4,5,<5 Years
CUST101594,Male,No,No,No,43,Yes,Yes,No,No,No,No,No,No,Yes,One year,Yes,Mailed check,105.48,5945.7,No,6,1,<4 Years
CUST101595,Male,No,Yes,No,50,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,72.49,1768.54,Yes,2,1,<5 Years
CUST101596,Male,No,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Bank transfer,23.18,840.67,No,1,0,<2 Years
CUST101597,Female,Yes,No,No,71,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer,114.29,4593.93,Yes,2,3,<6 Years
CUST101598,Male,No,Yes,Yes,31,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,108.9,6635.17,Yes,9,5,<3 Years
CUST101599,Male,Yes,No,Yes,25,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,36.42,5472.86,Yes,9,3,<3 Years
CUST101600,Male,No,No,Yes,42,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,42.89,6896.36,Yes,10,3,<4 Years
CUST101601,Male,No,No,No,64,No,Yes,No,No,No,No,No,No,Yes,One year,No,Bank transfer,55.9,6813.87,Yes,9,5,<6 Years
CUST101602,Female,Yes,Yes,No,34,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,95.24,7762.88,Yes,4,2,<3 Years
CUST101603,Male,Yes,Yes,Yes,72,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,84.89,3270.57,Yes,4,4,<6 Years
CUST101604,Female,Yes,Yes,Yes,59,No,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,No,Mailed check,81.75,2444.2,No,5,5,<5 Years
CUST101605,Male,No,No,Yes,51,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,85.24,2460.51,No,0,1,<5 Years
CUST101606,Female,No,No,No,71,No,No,No,No,No,No,No,No,Yes,Two year,No,Bank transfer,22.24,334.66,No,7,0,<6 Years
CUST101607,Female,Yes,No,Yes,1,No,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,56.76,3523.96,Yes,8,5,<1 Year
CUST101608,Female,Yes,Yes,No,48,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,90.23,5066.37,Yes,4,1,<5 Years
CUST101609,Female,No,Yes,No,60,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,21.56,4118.92,No,10,2,<6 Years
CUST101610,Male,Yes,No,Yes,7,No,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,79.89,7596.51,No,9,3,<1 Year
CUST101611,Female,No,No,No,24,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Credit card,37.96,5249.61,No,0,5,<3 Years
CUST101612,Female,No,Yes,Yes,32,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,96.52,6658.27,Yes,2,0,<3 Years
CUST101613,Female,Yes,No,Yes,62,No,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,48.98,613.54,Yes,9,1,<6 Years
CUST101614,Male,Yes,No,No,61,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,39.97,723.64,Yes,6,3,<6 Years
CUST101615,Male,No,No,No,12,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,61.88,2340.9,Yes,5,2,<2 Years
CUST101616,Male,Yes,Yes,Yes,70,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,88.41,7353.75,Yes,9,4,<6 Years
CUST101617,Female,Yes,No,Yes,34,No,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,116.79,3430.07,Yes,1,0,<3 Years
CUST101618,Female,Yes,No,Yes,32,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.0,5890.78,No,7,5,<3 Years
CUST101619,Female,Yes,Yes,No,1,No,No,No,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,40.48,767.21,No,6,5,<1 Year
CUST101620,Female,No,Yes,No,13,Yes,Yes,No,Yes,No,Yes,Yes,No,No,One year,No,Electronic check,68.69,4335.3,No,1,0,<2 Years
CUST101621,Male,No,Yes,No,24,No,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card,109.64,7389.97,Yes,2,3,<3 Years
CUST101622,Female,No,No,Yes,21,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,98.8,7818.23,Yes,1,2,<2 Years
CUST101623,Male,Yes,No,Yes,4,Yes,Yes,No,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,82.51,4472.5,No,4,5,<1 Year
CUST101624,Female,Yes,No,No,47,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,Yes,Mailed check,50.72,7299.11,No,3,4,<4 Years
CUST101625,Female,No,No,No,56,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Bank transfer,87.66,6976.31,No,0,3,<5 Years
CUST101626,Female,No,Yes,No,63,No,No,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,53.81,4116.65,No,0,1,<6 Years
CUST101627,Female,No,Yes,No,31,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,25.91,657.54,No,2,4,<3 Years
CUST101628,Male,No,No,Yes,28,No,No,No,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer,84.36,4641.4,No,8,3,<3 Years
CUST101629,Female,Yes,Yes,Yes,25,No,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card,112.36,2772.94,No,3,4,<3 Years
CUST101630,Male,No,No,Yes,19,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,67.23,890.94,No,0,2,<2 Years
CUST101631,Female,Yes,Yes,Yes,62,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,23.43,6430.47,No,6,1,<6 Years
CUST101632,Male,No,No,Yes,28,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,93.83,3255.64,Yes,10,4,<3 Years
CUST101633,Female,Yes,No,No,18,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card,52.57,4905.41,Yes,6,4,<2 Years
CUST101634,Male,No,No,No,27,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,No,Credit card,28.29,319.39,Yes,10,5,<3 Years
CUST101635,Female,No,No,Yes,52,No,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card,28.55,203.62,No,8,0,<5 Years
CUST101636,Female,No,Yes,Yes,38,Yes,Yes,No,Yes,Yes,Yes,No,No,No,One year,No,Bank transfer,93.42,2716.68,Yes,6,3,<4 Years
CUST101637,Male,No,Yes,No,34,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Credit card,40.61,7516.11,Yes,2,3,<3 Years
CUST101638,Male,No,Yes,No,6,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Bank transfer,71.99,5425.32,Yes,3,4,<1 Year
CUST101639,Male,No,Yes,No,24,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Mailed check,44.1,6417.58,Yes,8,1,<3 Years
CUST101640,Male,Yes,Yes,No,72,Yes,No,No,Yes,No,Yes,Yes,No,No,One year,Yes,Mailed check,40.56,1419.58,Yes,1,2,<6 Years
CUST101641,Female,No,Yes,No,18,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,112.53,4592.3,Yes,2,4,<2 Years
CUST101642,Female,No,No,Yes,42,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,90.31,7377.76,No,7,0,<4 Years
CUST101643,Female,Yes,Yes,No,31,No,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card,59.69,4807.43,No,7,4,<3 Years
CUST101644,Male,No,Yes,Yes,21,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Bank transfer,25.52,2711.45,Yes,5,3,<2 Years
CUST101645,Male,No,No,Yes,51,No,No,DSL,No,No,No,Yes,No,Yes,Two year,No,Credit card,101.83,760.63,Yes,8,3,<5 Years
CUST101646,Female,Yes,No,No,59,Yes,No,No,Yes,Yes,Yes,Yes,No,No,One year,No,Bank transfer,37.83,3820.26,No,4,4,<5 Years
CUST101647,Female,Yes,No,No,49,No,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,88.51,3939.64,No,3,2,<5 Years
CUST101648,Male,No,No,No,24,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Credit card,106.51,1779.07,No,0,5,<3 Years
CUST101649,Male,No,Yes,No,34,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.26,5692.16,Yes,10,1,<3 Years
CUST101650,Female,Yes,No,No,22,No,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,82.33,1438.0,Yes,8,4,<2 Years
CUST101651,Female,Yes,Yes,Yes,57,No,No,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Credit card,74.25,5693.03,No,8,1,<5 Years
CUST101652,Female,No,Yes,Yes,61,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,54.53,5223.34,Yes,2,1,<6 Years
CUST101653,Female,Yes,No,Yes,31,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Mailed check,111.66,6875.9,No,4,4,<3 Years
CUST101654,Female,No,No,No,21,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer,85.22,6111.96,Yes,1,0,<2 Years
